Cruise,Cruise_ID_2,Year_local,Month_local,ScientificName_accepted,d_1m,d_7m,d_15m,d_25m,d_35m,d_55m,d_75m,d_100m,Total_sum
8,CAR-008,1996,6,Navicula sp.,2.03,9.26,4.645,3.35,0.2375,0.5,0.21,1.2399,20.0288
8,CAR-008,1996,6,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
8,CAR-008,1996,6,Nitzschia longissima,1.29,0.91,1.452,2.175,0.475,1,0.9125,0,7.3075
8,CAR-008,1996,6,Proboscia alata,0.06,0.02,0.502,0.14,0.06,0,0,0,0.7918
8,CAR-008,1996,6,Pseudo-nitzschia pungens,0,0.08,0,0,0,0,0,0,0.08
8,CAR-008,1996,6,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
8,CAR-008,1996,6,Pseudo-nitzschia sp.,0.04,7,6.62,0,2.4,0.46,0,0,16.5212
8,CAR-008,1996,6,Rhizosolenia setigera,1.23,1.33,1.25,0.14,0,0,0,0,3.96
8,CAR-008,1996,6,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
8,CAR-008,1996,6,Skeletonema costatum,12.3,2.29,0.912,0,0.08,0,0.48,0,15.6037
8,CAR-008,1996,6,Thalassionema nitzschioides,0,0.05,0,0,0,0,0,0,0.055
8,CAR-008,1996,6,Thalassiosira gravida,0,0,0,0,0.02,0.02,0,0,0.04
8,CAR-008,1996,6,Thalassiosira sp.,0,0,0,3.492,68.975,7.77,6.21,0.2533,80.23750000000001
8,CAR-008,1996,6,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Chaetoceros sp.,0.6,0.31,0.16,0,0,0,0,0,1.08573
9,CAR-009,1996,7,Cylindrotheca closterium,0,0,0.25,0,0,0,0,0,0.25
9,CAR-009,1996,7,Dactyliosolen fragilissimus,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Guinardia delicatula,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Guinardia flaccida,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Guinardia striata,0,0,0,0,0,0,0.21,0,0
9,CAR-009,1996,7,Haslea wawrikae,1.73,0.48,1.183,0,0,0,0,0.1082,3.40575
9,CAR-009,1996,7,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Hemiaulus sinensis,0.96,1.08,0,0,0,0,2,1.545,2.04675
9,CAR-009,1996,7,Lauderia annulata,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Leptocylindrus danicus,0,0.14,0.3,0.22,0,0,0,0,0.66
9,CAR-009,1996,7,Leptocylindrus mediterraneus,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Navicula sp.,0.94,0,0.57,0,0,0.19,0.3167,0.02,1.7
9,CAR-009,1996,7,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Nitzschia longissima,0,0,0.52,1.545,0.383,0,0,0,2.448
9,CAR-009,1996,7,Proboscia alata,0.05,0.5,0.128,0,0.3797,0.04,0.02,0,1.10225
9,CAR-009,1996,7,Pseudo-nitzschia pungens,0,0,0.04,0,0,0,0,0,0.04
9,CAR-009,1996,7,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Pseudo-nitzschia sp.,0,0,0,0.27,0,0,0.1,0,0.27
9,CAR-009,1996,7,Rhizosolenia setigera,0.02,0,0,0,0.02,0.08,0.02,0,0.12725
9,CAR-009,1996,7,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Skeletonema costatum,0,1.71,0.722,0,0,0.9502,0,0,3.38275
9,CAR-009,1996,7,Thalassionema nitzschioides,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
9,CAR-009,1996,7,Thalassiosira sp.,0,0,0,0,0,0,1.3304,0,0
9,CAR-009,1996,7,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Chaetoceros decipiens,0.19,3.04,0,0,0,0,0.16,0.12,3.23
10,CAR-010,1996,8,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Chaetoceros sp.,0.5,0.32,0.25,0.584,0.38,0.38,0,0.28,2.4145
10,CAR-010,1996,8,Cylindrotheca closterium,0,0,0,0,0,0,0,0.19,0
10,CAR-010,1996,8,Dactyliosolen fragilissimus,0,6,1.5,0,0,0,0,0,7.5
10,CAR-010,1996,8,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Guinardia delicatula,2.09,3.04,0.5,1.39,0,0.19,0,0,7.21
10,CAR-010,1996,8,Guinardia flaccida,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Guinardia striata,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Haslea wawrikae,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Hemiaulus hauckii,0,7.65,0,0,0,0,0,0,7.65
10,CAR-010,1996,8,Hemiaulus sinensis,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Lauderia annulata,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Leptocylindrus danicus,3.95,7.89,0,0.19,0.76,0,0,0.2,12.7946
10,CAR-010,1996,8,Leptocylindrus mediterraneus,0,0.86,0,0,0,0,0,0,0.865
10,CAR-010,1996,8,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Navicula sp.,1,4.59,0,0.38,0.38,0,0.5,0,6.356
10,CAR-010,1996,8,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Nitzschia longissima,0,0,0,0,0,0.19,0.5,0,0.19
10,CAR-010,1996,8,Proboscia alata,0.02,1.52,0.027,0,0.263,0.2215,0,0,2.052
10,CAR-010,1996,8,Pseudo-nitzschia pungens,0,1.52,2.25,0,0,0,0,0,3.77
10,CAR-010,1996,8,Pseudo-nitzschia seriata,6,17.3,5,0,0,0,0,0,28.325
10,CAR-010,1996,8,Pseudo-nitzschia sp.,3.23,0,0.75,0.95,0,0,0.76,0.36,4.93
10,CAR-010,1996,8,Rhizosolenia setigera,0.19,2.38,0.25,1.07,0,0.7662,0,0.5,4.66025
10,CAR-010,1996,8,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Skeletonema costatum,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Thalassionema nitzschioides,0,0,0,0,0,0,0,0.18,0
10,CAR-010,1996,8,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
10,CAR-010,1996,8,Thalassiosira sp.,0,0,0,0,0,0,0.02,9.69,0
10,CAR-010,1996,8,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Chaetoceros sp.,0.21,0,0,0,0,0,0,0,0.21625
11,CAR-011,1996,9,Cylindrotheca closterium,0,0,1.25,0,0,0,0,0,1.25
11,CAR-011,1996,9,Dactyliosolen fragilissimus,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Guinardia delicatula,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Guinardia flaccida,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Guinardia striata,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Haslea wawrikae,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Hemiaulus sinensis,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Lauderia annulata,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Leptocylindrus mediterraneus,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Navicula sp.,0.19,1.2,0,0,0.5,0.19,0,0.25,2.08
11,CAR-011,1996,9,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Nitzschia longissima,9.19,2,2,0,0,0,0,3.065,13.195
11,CAR-011,1996,9,Proboscia alata,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Pseudo-nitzschia sp.,0.19,0,0,0,0,0,0,0,0.19
11,CAR-011,1996,9,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Skeletonema costatum,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Thalassionema nitzschioides,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
11,CAR-011,1996,9,Thalassiosira sp.,0.19,0,0,0,0,0,0,0,0.19
11,CAR-011,1996,9,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Bacteriastrum delicatulum,1,0.2,0,0,0,0,0,0,1.20151
12,CAR-012,1996,10,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Chaetoceros decipiens,0.22,0,0,0,0,0,0,0,0.22
12,CAR-012,1996,10,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Chaetoceros sp.,1.79,2.04,0.599,1.532,0,0.3429,0.2629,0,6.31641
12,CAR-012,1996,10,Cylindrotheca closterium,0.69,0,1.249,0,0,0,0,0,1.93901
12,CAR-012,1996,10,Dactyliosolen fragilissimus,0.96,0,0,0,0.2686,1.8148,1.3148,0,3.05132
12,CAR-012,1996,10,Eucampia zodiacus,0,0.04,0,0,0,0,0,0,0.04
12,CAR-012,1996,10,Guinardia delicatula,0.25,0,0.055,0,0,0,0,0.19,0.305
12,CAR-012,1996,10,Guinardia flaccida,0,0,0,0,1.6133,0,0,0,1.61333
12,CAR-012,1996,10,Guinardia striata,0,0.2,1.532,0.766,0,0,0,0,2.50026
12,CAR-012,1996,10,Haslea wawrikae,0,0,0.201,0,0,0,0,0,0.201513
12,CAR-012,1996,10,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Hemiaulus hauckii,0.26,0.53,0.131,0,0,0,0,0,0.928985
12,CAR-012,1996,10,Hemiaulus sinensis,0.92,0.62,0.04,0,0,0,0,0,1.58401
12,CAR-012,1996,10,Lauderia annulata,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Leptocylindrus danicus,1.71,0.8,0.311,0,0,0,0,0,2.83352
12,CAR-012,1996,10,Leptocylindrus mediterraneus,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Leptocylindrus minimus,0.5,0.76,0,0,0,0,0,0,1.26625
12,CAR-012,1996,10,Navicula sp.,2.74,1.42,0.783,0.793,0.0366,0,0,0,5.7894
12,CAR-012,1996,10,Nitzschia fluminensis,0.13,0,0,0,0,1,1,0,1.13149
12,CAR-012,1996,10,Nitzschia longissima,0.88,0,0.201,0,0,1,1,0,2.08151
12,CAR-012,1996,10,Proboscia alata,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Pseudo-nitzschia sp.,2.3,0,0.055,0,0,0,0,0,2.3625
12,CAR-012,1996,10,Rhizosolenia setigera,0.39,1.53,0.806,0.201,0,0,0,0,2.93453
12,CAR-012,1996,10,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Skeletonema costatum,0,0,1.072,0,0,0,0,0,1.0725
12,CAR-012,1996,10,Thalassionema nitzschioides,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
12,CAR-012,1996,10,Thalassiosira sp.,0,0,0,0,0,0.52,0,0,0.52
12,CAR-012,1996,10,Thalassiosira subtilis,0,0,0,0,1.52,0.34,0,0,1.86
13,CAR-013,1996,11,Bacteriastrum delicatulum,0,0,0,1.25,0.0275,0,0,0,1.2775
13,CAR-013,1996,11,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Cerataulina pelagica,0,0,0.108,0.897,0,0,0,0,1.00537
13,CAR-013,1996,11,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Chaetoceros decipiens,0.11,0.08,0.11,0,0,0,0,0,0.3025
13,CAR-013,1996,11,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Chaetoceros sp.,0,2.28,0.163,5.431,0.6572,0,0,0,8.54004
13,CAR-013,1996,11,Cylindrotheca closterium,0,0,0,18.75,0.25,0,0,0,19
13,CAR-013,1996,11,Dactyliosolen fragilissimus,0,0,0,1.285,0,0,0,0,1.28545
13,CAR-013,1996,11,Eucampia zodiacus,0,0,0,0.487,0,0,0,0,0.487975
13,CAR-013,1996,11,Guinardia delicatula,0.11,0,0,0,0,0,0,0,0.11
13,CAR-013,1996,11,Guinardia flaccida,0,0,0.22,0.604,0,0,0,0,0.824543
13,CAR-013,1996,11,Guinardia striata,0,0.14,0,47.62,0.3797,0,0,0,48.1459
13,CAR-013,1996,11,Haslea wawrikae,0,0,0,0,0.3797,0,0,0,0.37975
13,CAR-013,1996,11,Helicotheca tamesis,0,0,0,0.487,0,0,0,0,0.487975
13,CAR-013,1996,11,Hemiaulus hauckii,0,0,0,0.762,0,0,0,0,0.76275
13,CAR-013,1996,11,Hemiaulus sinensis,0,0,0,1.11,0.0825,0,0,0,1.1925
13,CAR-013,1996,11,Lauderia annulata,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Leptocylindrus danicus,0,0,0.137,3.205,0.165,0,0,0,3.50781
13,CAR-013,1996,11,Leptocylindrus mediterraneus,0,0,0.255,0.832,0.3025,0,0.0625,0,1.3900000000000001
13,CAR-013,1996,11,Leptocylindrus minimus,0,0,0.762,0.897,0,0,0,0,1.6599
13,CAR-013,1996,11,Navicula sp.,0.1,0,0,2.307,2,0,0,0.38,4.41585
13,CAR-013,1996,11,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Nitzschia longissima,0.38,3.93,0.832,6.763,4,0,0,0,15.9113
13,CAR-013,1996,11,Proboscia alata,0,0,0,0.487,0,0,0,0,0.487975
13,CAR-013,1996,11,Pseudo-nitzschia pungens,0,0,0,0,0.0825,0,0,0,0.0825
13,CAR-013,1996,11,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Pseudo-nitzschia sp.,0,0.21,0.883,67.87,0,0,0,0,68.9728
13,CAR-013,1996,11,Rhizosolenia setigera,0,0,0,4.579,0,0,0,0,4.57937
13,CAR-013,1996,11,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
13,CAR-013,1996,11,Skeletonema costatum,0,0,0,49.1,0.6445,0,0,0.1314,49.7497
13,CAR-013,1996,11,Thalassionema nitzschioides,0,0.21,0,0.832,0.22,0,0,0.0825,1.26895
13,CAR-013,1996,11,Thalassiosira gravida,0,0,0,1.149,1.0275,0,0,0,2.1765
13,CAR-013,1996,11,Thalassiosira sp.,0,0,0,5.272,0,0.09,0,0.02,5.3625
13,CAR-013,1996,11,Thalassiosira subtilis,0,0,0,3.553,0,0,0,0,3.5537
14,CAR-014,1996,12,Bacteriastrum delicatulum,0.25,0,0,0,0,0,0,0,0.25
14,CAR-014,1996,12,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Chaetoceros sp.,0.26,0.13,0.5,0,0.5,0,0,0,1.39447
14,CAR-014,1996,12,Cylindrotheca closterium,0.5,0.19,0.5,0,0,0.25,0,0,1.44
14,CAR-014,1996,12,Dactyliosolen fragilissimus,0.13,0.13,0,0,0,0,0,0,0.26298
14,CAR-014,1996,12,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Guinardia delicatula,0.5,0,0.5,0,0,0,0,0,1
14,CAR-014,1996,12,Guinardia flaccida,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Guinardia striata,0,1.9,0,0,0,0,0,0,1.9
14,CAR-014,1996,12,Haslea wawrikae,0.5,0,0,0,0,0,0,0,0.5
14,CAR-014,1996,12,Helicotheca tamesis,0.13,0,0,0,0,0,0,0,0.13149
14,CAR-014,1996,12,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Hemiaulus sinensis,0.13,0,0,0,0,0,0,0,0.13149
14,CAR-014,1996,12,Lauderia annulata,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Leptocylindrus danicus,0,0,1.5,0,0,0,0.1314,0,1.5
14,CAR-014,1996,12,Leptocylindrus mediterraneus,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Leptocylindrus minimus,0,1,0.5,0,0,0,0,0,1.5
14,CAR-014,1996,12,Navicula sp.,2.25,1.01,0,1.9,0.1314,0,0.38139999999999996,0,5.29298
14,CAR-014,1996,12,Nitzschia fluminensis,0.5,0,0,0,0,0,0,0,0.5
14,CAR-014,1996,12,Nitzschia longissima,0.39,2.73,0.894,0,0.1314,0.8814,0,0,5.03735
14,CAR-014,1996,12,Proboscia alata,0,0.19,0,0,0,0,0,0,0.19
14,CAR-014,1996,12,Pseudo-nitzschia pungens,0,6,7,0,0,0,0,0,13
14,CAR-014,1996,12,Pseudo-nitzschia seriata,4.16,0,0,0,0,0,0,0,4.1625
14,CAR-014,1996,12,Pseudo-nitzschia sp.,7,7.2,6.979,2.75,0.5,0.25,0.2775,0,24.6828
14,CAR-014,1996,12,Rhizosolenia setigera,0.25,0.13,0,0,0,0,0,0,0.38149
14,CAR-014,1996,12,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Skeletonema costatum,3.78,0.53,3.879,0,0,0,0,0,8.199
14,CAR-014,1996,12,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Thalassionema nitzschioides,0,2.47,0,0,0,0,0,0,2.47
14,CAR-014,1996,12,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
14,CAR-014,1996,12,Thalassiosira sp.,0.25,0.76,0,0.5,0,0,0.0275,0,1.51
14,CAR-014,1996,12,Thalassiosira subtilis,0,0,0,0,0.5,0,0,0,0.5
15,CAR-015,1997,1,Bacteriastrum delicatulum,0.78,16.6,2,1,0,0,0,0,20.4564
15,CAR-015,1997,1,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Cerataulina pelagica,1.11,1,0,4.29,0,0,0,0,6.4044
15,CAR-015,1997,1,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Chaetoceros decipiens,2.14,5.75,3.502,2.14,0,0,0,0.125,13.535
15,CAR-015,1997,1,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Chaetoceros sp.,5.04,44.2,23.797,19.32,0,0,0,0,92.4768
15,CAR-015,1997,1,Cylindrotheca closterium,3.86,0.25,10.56,1.085,0,0,0,0,15.7671
15,CAR-015,1997,1,Dactyliosolen fragilissimus,10.4,29.1,9.387,5,0,0,0,0,54.0585
15,CAR-015,1997,1,Eucampia zodiacus,0.13,0.65,0.657,0.403,0,0,0,0,1.84857
15,CAR-015,1997,1,Guinardia delicatula,92.5,142,75.29,10.21,0,0.02,0,0,320.652
15,CAR-015,1997,1,Guinardia flaccida,7.15,30.3,2.276,11.95,0,0,0.0825,0,51.762
15,CAR-015,1997,1,Guinardia striata,36.6,54.9,52.35,34.38,0,0,0,0,178.353
15,CAR-015,1997,1,Haslea wawrikae,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Hemiaulus sinensis,10.6,4.14,9.847,3.352,0,0.0425,0,0,28.0595
15,CAR-015,1997,1,Lauderia annulata,0.13,0.13,0.131,0,0,0,0,0,0.39447
15,CAR-015,1997,1,Leptocylindrus danicus,159,44.2,93.53,83.02,0,0,0,0,380.31
15,CAR-015,1997,1,Leptocylindrus mediterraneus,1.07,9.25,0,0,0,0,0,0,10.3225
15,CAR-015,1997,1,Leptocylindrus minimus,0.92,0.92,1.577,1.612,0,0,0,0,5.03696
15,CAR-015,1997,1,Navicula sp.,0.47,1.35,0.357,0,0,0,0,0,2.1925
15,CAR-015,1997,1,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Nitzschia longissima,3.96,19.8,2.131,2.379,0,0.19,0,0,28.4969
15,CAR-015,1997,1,Proboscia alata,0.98,0.64,1.059,0.617,0,0,0,0,3.30652
15,CAR-015,1997,1,Pseudo-nitzschia pungens,20,0,21.04,0.712,0,0,0,0,41.755
15,CAR-015,1997,1,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Pseudo-nitzschia sp.,2.3,107,0,0,0.95,0.0825,0,0,111.207
15,CAR-015,1997,1,Rhizosolenia setigera,7.03,2.14,6.882,1.249,0,0,0,0,17.3044
15,CAR-015,1997,1,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Skeletonema costatum,0,25.8,0.379,0,0,0,0,0,26.2123
15,CAR-015,1997,1,Thalassionema nitzschioides,3.6,2.98,0,3.224,0,0,0,0,9.82266
15,CAR-015,1997,1,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
15,CAR-015,1997,1,Thalassiosira sp.,2.14,1.75,1.427,1.427,0,0,0.21,0,6.75
15,CAR-015,1997,1,Thalassiosira subtilis,0,0,0,0,0,1.14,0,0,1.14
16,CAR-016,1997,2,Bacteriastrum delicatulum,0.78,2.73,0.807,0.534,0,0,0,0,4.8628
16,CAR-016,1997,2,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
16,CAR-016,1997,2,Cerataulina pelagica,1.29,0.7,1.327,0,0,0,0,0,3.327
16,CAR-016,1997,2,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
16,CAR-016,1997,2,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
16,CAR-016,1997,2,Chaetoceros decipiens,0,0,0,0.277,0,0,0,0,0.2775
16,CAR-016,1997,2,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
16,CAR-016,1997,2,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
16,CAR-016,1997,2,Chaetoceros sp.,10.96,5.98,9.653,6.456,1.2612999999999999,0.383,0,0.76,34.7113
16,CAR-016,1997,2,Cylindrotheca closterium,1,1.26,0.542,2.432,0,0,0,0,5.24225
16,CAR-016,1997,2,Dactyliosolen fragilissimus,0.37,0.37,0.379,0,0,0,0,0,1.13925
16,CAR-016,1997,2,Eucampia zodiacus,0,0,0.379,0,0,0,0,0,0.37975
16,CAR-016,1997,2,Guinardia delicatula,0,0,0,0,0.02,0,0,0,0.02
16,CAR-016,1997,2,Guinardia flaccida,0.65,0.58,0.237,0.291,0,0,0,0,1.769
16,CAR-016,1997,2,Guinardia striata,39.9,36.9,22.9,32.83,0.055,0,0,0.76,132.658
16,CAR-016,1997,2,Haslea wawrikae,0.53,0.37,0,0,0,0,0,0,0.91425
16,CAR-016,1997,2,Helicotheca tamesis,0.55,1,0.122,0.587,0.08,0.0275,0,0.1025,2.377
16,CAR-016,1997,2,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
16,CAR-016,1997,2,Hemiaulus sinensis,0.87,1.06,0.042,0.402,0,0,0,0,2.3935
16,CAR-016,1997,2,Lauderia annulata,0,0,0,0,0,0,0,0,0
16,CAR-016,1997,2,Leptocylindrus danicus,29.1,34.3,9.375,14.53,0,0,0,0,87.4008
